ID,book_to_price,earnings_yield,free_cash_flow_yield,eqy_dvd_yld,stock_buyback,market_cap,12m_1w_px_momentum,tot_return_1y,volatility_1y,roe,oper_csh_flow_to_assets,net_debt_to_assets,net_debt_to_ebitda,delta_return_assets,delta_leverage,eqy_issuance,delta_asset_turnover,roa_variability,revenue_growth_variability
IARE US Equity,0.5296060506664413,-0.04132812499999999,4.556568197538434,,-5201000.0,920912366.08,16.36363636363636,-0.015384615384615552,1.0495518305736227,-0.5718197514433193,0.05414745152435816,0.19273973855329604,3.1439479929831804,-1.9368426047058735,1.3844328161563044,-1345098.0,-0.009310585133716132,0.83518589380694,12357184.88465409
BRT US Equity,1.6785833539590034,-5.218436123348017,-0.8274173255538233,0.048458149779735685,-616000.0,319306826.0,80.9898762654668,1.1837202431295304,0.553898963711894,-10.52500496787441,-0.00987686281572194,0.8308495790374139,386.471204188482,-5.362941594791362,2.057359989199649,794000.0,0.03834896443309896,2.1120829364754035,134295.75329285683
STAR US Equity,2.3001599027508575,-3.933068181818181,-11.965866375976496,0.029545454545454545,-54565000.0,1288949710.3999999,75.63971340839305,0.8615358316571629,0.33482303655267753,-15.30942394336602,0.020562147272175525,2.999051093450384,20.470040143130138,-7.2704132108910695,8.590237274479698,-3843000.0,0.011801019994004125,3.086742210582794,21844995.92446837
EPRT US Equity,1.656793096920289,1.9029718711781494,-15.758857069632594,0.03963077281462931,0.0,2895781070.82,82.13190184049081,0.9769279769767232,0.43427025492912474,3.0530751030619587,0.06282633816029351,0.49854799272795314,6.054125630416593,-0.5995791684776914,1.580434581059439,22600373.0,-0.009564241205948787,0.25455861644202127,10466305.939983957
CMCT US Equity,18.12254827553074,-19.65892576419214,-4.72628582104154,,-2084000.0,170006645.9,5.348133198789096,0.1865435887338902,0.6007443795157029,-149.35470692921717,0.03959549438032295,0.8972869353698549,17.34039253116983,-36.61476036163692,73.18634515003042,225261.0,-0.02518204620806147,14.012290978633741,24025983.817480244
ALX US Equity,6.659169524868619,3.7244041059702617,3.3699105146708717,,0.0,1353329704.1999998,11.174146915447976,0.19315076656262797,0.32843435030934526,18.36437558977368,0.38413013954770014,3.600370027752081,6.778603324007336,-1.5678957386961225,6.909175900958529,0.0,-0.028265995863222704,0.6835227951285273,11861304.13577287
INVH US Equity,2.3378664898995565,0.5524928693667998,-0.9850252814613946,0.01938235751698387,-17903000.0,19901824216.04,35.69730586370841,0.4184047231063528,0.26197702005112644,2.3417801052882345,0.08142894526495975,0.9156151426010508,7.563829499636971,0.3039330068621292,2.058387092033052,25474941.0,0.004921354776311254,0.13249933222918475,25347390.70737426
LFT US Equity,0.8299556051243845,8.994708994708995,12.959729534462001,0.09788359788359789,0.0,94285987.74,72.98578199052133,1.0229779946837265,0.40777838955430085,7.593799804441042,0.10746587746309795,0.24784042926092323,1.2167770111744352,0.38631889342185355,5.470684859673349,1251219.0,-0.006873988925404792,0.14872759957635628,2336122.5938152606
DRE US Equity,3.269188126528674,1.1547788589119858,-4.0119046022080855,0.023485183547103054,0.0,16956833909.4,39.53561342955757,0.45359404884415966,0.22669894814097669,5.891610591285587,0.10821312963659205,0.6454820068897427,5.935802703376937,-1.866572959505909,1.7647575853597501,5308000.0,-0.0067335409354542936,0.8634903281388697,8992623.836753102
FRT US Equity,3.7525215392420668,1.0120622947910196,-1.6158810285550844,0.03779296200984018,0.0,8762773836.550001,42.05992027774207,0.5212932683497977,0.49816586999505863,5.285346481165525,0.13770092839405806,1.3540222157949455,8.040885980812591,-3.5799602687974064,3.30169085480175,1186590.0,-0.027016396830180256,1.5873462367421989,44470131.374195755
EQC US Equity,1.0701235141457472,-0.10813639679066374,0.6368047110585788,0.0,-26897000.0,3343097127.0,-18.366093366093377,-0.04717966011619901,0.15012103775649763,14.21879097008337,0.01027638441965932,-0.9210835468079936,-2928.651960784314,-0.7028094223188237,1.0526280124786516,-401644.0,-0.0172344256308323,0.312625088982132,27388579.84473019
PEAK US Equity,2.6490610194679247,0.7768892215568862,-7.2104389318606925,0.03353293413173653,-10529000.0,18000388218.600002,33.40257582052347,0.4512791455298979,0.3274710970689595,6.462611323517177,0.10326415208401524,0.8759731676672242,7.294311055782878,2.4210218839083777,2.34520917837853,33183750.0,0.017099853848711655,1.0803203537668602,157297862.44264302
KIM US Equity,1.7559172060531274,4.275572666025024,6.061595349322838,0.03368623676612126,0.0,9007282217.560001,95.60229445506691,1.0426653038211944,0.5513832389796606,20.414504584821298,0.10374763587580667,0.9072944992629313,8.248266059534354,5.118798603919659,2.2691019164824997,703792.0,-0.011799960814975849,2.2696636528043292,44779179.58812494
COLD US Equity,2.504781024144955,0.7098117709437964,-1.1408545319216958,0.023356309650053024,0.0,9525754332.32,9.644222287562485,0.13497995035606913,0.24242807914334027,0.9357256866132542,0.07743049302880363,0.6386966324010546,6.685051190771863,-1.0278169373811559,2.066026899251802,59902694.0,-0.20096492794022786,0.44485229791826475,88303327.39712705
PSA US Equity,10.09353468646875,2.2794393439053597,1.8482964466219571,0.03003644394216663,-1230518000.0,48218726039.8,46.91687547663142,0.5562711317386748,0.23469108003336922,22.497003874736055,0.23818655203937927,0.266696856288036,1.164438937552147,-1.9317195409903825,2.479151521483763,163127.0,-0.004641499432101959,0.8168075078034511,28856688.140902672
OPI US Equity,0.8232236743565272,0.21582786287381472,7.8988468426403715,0.08059810357403355,-434000.0,1324889595.72,15.512708150744956,0.31678596960304817,0.3960744707242076,0.402878183947253,0.1451653792239554,1.3428052332806426,5.850788777618046,-0.4791677052610787,2.4521285056717073,116425.0,0.0006035834995027634,0.20738990283302267,39163063.68690148
UDR US Equity,4.299304828965005,-0.06579277525416397,-0.7204577929272367,0.031543299875551656,-19795000.0,13722663696.69,24.937308442463088,0.33768916290702355,0.3415817372213592,1.8467569476401526,0.14686096938310547,1.2565918610119116,5.872140575297569,-1.4655155009469008,3.0217054117735587,2023274.0,-0.0040398146780316335,0.6539495718551254,39701525.688060425
GNL US Equity,1.3329106870903136,0.2816038236856081,-16.192461239392777,0.08497079129049391,0.0,1796255650.7,34.18928833455611,0.5167518704625644,0.3451630750210623,-0.574356480887554,0.11559636332987835,1.3938514256449452,9.008640907503201,-1.0446929789918031,3.133543209686382,155849.0,-0.001259248642949004,0.44173755583202895,10101637.91759332
VTR US Equity,1.9878237930674412,1.0762421325435023,4.159274508792857,0.03342126372948291,0.0,20265096670.539997,60.90040086339808,0.7344436528371072,0.44299088297672307,4.258195906450185,0.13793228080631323,1.1120750192059279,6.86355372584886,-0.025440140460632366,2.350590515853031,1800000.0,-0.007715022269965177,0.011010817716344759,33496678.874071598
VNO US Equity,1.6614787245075977,-8.232705553164012,-3.761182119195184,0.047352561343090835,-137000.0,8895448010.68,18.980245595301653,0.31273505009870894,0.5281736927402274,-6.23220384794948,0.05615783709197077,0.8174711447149763,15.181553574677096,-19.472281009359868,3.031629500982927,369002.0,-0.019978032738176707,8.488924113100987,172962384.39296314
WRI US Equity,2.512012011566786,1.7438666249217283,1.102909682662251,0.03634493246265319,-32107000.0,4076399065.74,78.19932049830123,0.9122421554784994,0.4772393012339242,6.761894770352791,0.12453582389800177,1.0252079697773178,8.448275230785425,-5.285188458116868,2.4471621407078077,-1389000.0,-0.01547808342874947,2.25286532653319,22467320.999414407
WELL US Equity,1.9110400692743672,0.07097771092574867,0.04806232021072208,0.03363677208884375,-7656000.0,30533274165.0,57.168141592920364,0.6789085901193121,0.4388945781184908,6.21228659274856,0.07923083237668463,0.7356687598570038,7.967288191859646,-0.8958013459990313,2.033695202426087,7143987.0,-0.020874821131437488,0.3997289051564504,229957116.2451035
BDN US Equity,1.3015372114485855,0.6470562454346238,1.009209797256413,0.055758461163866575,-60000000.0,2339057752.33,44.99449944994499,0.6109918761818396,0.4203322205479279,17.575762812426188,0.12512467805355948,1.0013082883753508,6.097735379174667,6.820482213242672,2.1737988554981404,-5907131.0,-0.008268084943232251,3.1064894042966564,20753252.523985438
RVI US Equity,0.5950822460010737,1.4285777777777777,7.582901452879383,,0.0,379498536.0000001,53.235547886108726,0.6796654493508285,0.4671947011964838,-14.53052716921555,0.06540759142349953,0.36748942118497924,-9.614350072876636,-9.233897120995252,1.9938378021494334,776862.0,-0.012903534456913765,3.656269831178252,27435000.030143566
NNN US Equity,1.9841188876028486,3.2237066666666667,3.217897881952845,0.04657777777777778,0.0,7901120835.000001,43.947198969736,0.5298120666967683,0.3849962709386383,5.495789065579806,0.10422836642199762,0.6858896711136794,5.3384376970898275,-1.0798110861223256,1.9218086203859799,3538762.0,-0.00457145144971037,0.4787857784032229,4347958.085781297
OFC US Equity,1.8295884072280242,1.5383019564414913,-5.504166923303909,0.04144913779465275,0.0,3042912802.8599997,18.905693950177934,0.2586069244623639,0.3050151633812832,5.830787171837084,0.13868778727993383,1.2211294936660264,6.9218785033170205,-2.6492871457631546,2.454507581116593,113000.0,-0.017098096051895217,1.1999328986754996,14430697.76178885
WRE US Equity,1.4666911091644599,-1.6342047930283226,1.332298532498852,0.05228758169934641,0.0,1941156532.8,12.380952380952394,0.21543423687310792,0.3661340464428561,-1.1476615115829276,0.08552738646092033,0.7443761264210598,6.913243678338687,-15.82630291705631,1.8245318889419717,2310000.0,-0.005801943731552864,7.017346699596317,6678456.5253967
SKT US Equity,4.538843857640822,1.8161171497584543,8.045752812064716,0.04710144927536233,0.0,1669315515.1200001,157.35537190082644,1.794471933787432,0.7048432202153377,-9.545621201245552,0.4590549009008507,4.383487097466305,10.968283738182224,-5.383892338283184,6.413576847593661,677541.0,-0.030547297193236927,2.3387219238461516,38381609.44562435
